survey,loc_id,benthic_feeder,pelagic_feeder,surface_feeder,gu,sandeels_presence,fish_presence,velocity,proportion,npoints,tides
21,7,0,0,0,0,0,0,0.416902187,1.793317783,23,ebb
21,8,0,0,0,3,0,0,0.3624804,1.886873524,21,ebb
21,9,0,0,0,0,0,0,0.325765975,1.88262585,20,ebb
22,1,0,11,19,28,0,0,1.4121075,3.789505641,78,ebb
22,10,0,0,0,0,0,0,2.24986635,3.59000745,20,ebb
22,11,0,0,0,0,0,0,2.411559316,4.637164684,19,ebb
22,12,0,0,0,0,0,0,2.419772391,4.504031826,23,ebb
22,13,0,0,0,0,0,0,2.307076269,7.037310654,26,ebb
22,14,0,0,0,2,0,0,2.063756857,12.02795751,49,ebb
22,15,0,0,0,0,0,0,1.31800985,22.61259043,101,ebb
22,16,0,3,0,0,0,0,0.436661049,5.871542342,73,ebb
22,17,0,0,1,3,0,0,0.294831878,2.731328146,82,ebb
22,18,0,0,0,1,0,0,0.222427139,7.869794318,66,ebb
22,19,0,3,0,6,0,0,0.340010106,22.92341307,69,ebb
22,2,0,3,0,28,0,0,1.699907338,6.261056044,68,ebb
22,20,0,0,0,3,0,1,1.542626972,36.73459858,90,ebb
22,21,0,2,3,1,0,0,1.918077324,9.913229892,102,ebb
22,22,0,0,0,0,0,0,1.912802127,3.785487508,63,ebb
22,23,0,0,0,5,0,0,1.933487568,3.685528568,44,ebb
22,24,0,0,1,0,0,0,1.818356364,3.568388545,33,ebb
22,25,0,0,0,0,0,0,1.689601862,3.620608241,29,ebb
22,26,0,0,0,0,0,0,1.68498975,3.656825344,32,ebb
22,27,0,0,0,0,0,0,1.615659259,3.514775926,27,ebb
22,28,0,0,0,0,0,0,1.539578769,3.669733923,26,ebb
22,29,0,0,0,3,0,0,1.529918536,3.663438714,28,ebb
22,3,0,0,0,2,0,0,1.704991756,5.443832679,78,ebb
22,30,0,0,0,3,0,0,1.507250625,3.581979063,32,ebb
22,31,1,1,0,1,0,0,1.455220471,3.820401265,34,ebb
22,32,1,1,0,0,0,0,1.481513,4.454047,38,ebb
22,33,0,0,0,0,0,0,1.344709729,11.63364031,48,ebb
22,34,2,0,1,1,0,0,1.260360362,8.838263652,69,ebb
22,35,1,0,2,7,0,0,1.326303422,5.259231055,109,ebb
22,36,2,0,0,5,0,0,1.279747373,5.584405657,102,ebb
22,4,0,0,0,0,0,0,1.307276744,1.599042907,43,ebb
22,5,0,0,0,0,0,0,1.489720452,1.549584581,31,ebb
22,6,0,0,0,0,0,0,1.658183038,1.767738346,26,ebb
22,7,0,0,0,0,0,0,1.836781318,2.025292136,22,ebb
22,8,0,0,0,0,0,0,1.997204632,2.530172316,19,ebb
22,9,0,0,0,0,0,0,2.102868833,1.892691611,18,ebb
23,1,0,0,0,0,0,0,1.259971215,4.469055062,65,ebb
23,10,0,7,0,1,0,0,2.684848824,1.877640471,17,ebb
23,11,0,0,0,0,0,0,2.811308053,1.876139211,19,ebb
23,12,0,0,0,0,0,0,2.729060045,1.831461636,22,ebb
23,13,0,0,0,0,0,0,2.133073139,1.759583583,36,ebb
23,14,0,0,0,8,0,0,0.852880538,2.004937131,61,ebb
23,15,0,0,0,1,0,0,0.300045177,2.311094417,60,ebb
23,16,0,0,1,0,0,0,0.376428042,2.495981396,53,ebb
23,17,0,0,0,0,0,0,0.292165352,3.401748457,46,ebb
23,18,1,0,0,12,0,0,0.191648209,6.599593571,56,ebb
23,19,3,0,1,2,0,0,0.803325852,16.13155042,69,ebb
23,2,0,0,5,2,0,0,1.502446164,4.359044192,73,ebb
23,20,2,1,0,6,0,0,1.781592494,44.00344205,77,ebb
23,21,2,0,1,0,1,0,1.984362252,10.80798073,107,ebb
23,22,0,1,1,0,0,0,2.018342638,3.999586813,80,ebb
23,23,0,1,0,0,0,0,2.020294582,4.206209236,55,ebb
23,24,0,0,0,4,0,0,1.933582125,3.70332375,40,ebb
23,25,0,0,0,6,0,0,1.788489111,3.514957,36,ebb
23,26,0,0,0,4,0,0,1.730866857,3.656268071,28,ebb
23,27,0,0,0,2,0,0,1.670527192,3.722671308,26,ebb
23,28,0,0,0,0,0,0,1.569161958,3.632130542,24,ebb
23,29,0,0,0,4,0,0,1.494232304,3.694433217,23,ebb
23,3,0,0,0,2,0,0,1.722255661,2.905458839,56,ebb
23,30,0,0,0,0,0,0,1.483541269,3.822657077,26,ebb
23,31,0,0,0,2,0,0,1.469644103,3.878671897,29,ebb
23,32,1,0,1,0,0,0,1.419835694,5.0729465,36,ebb
23,33,4,0,0,0,0,0,1.291811804,10.39225117,46,ebb
23,34,1,0,0,3,0,0,1.16154821,6.933225806,62,ebb
23,35,0,0,1,1,0,0,1.215541139,5.237176431,72,ebb
23,36,1,0,1,0,0,0,1.089171725,4.507819928,69,ebb
23,4,0,0,0,0,0,0,2.019545,1.67369,39,ebb
23,5,0,0,0,0,0,0,2.139885333,2.996974567,30,ebb
23,6,0,0,0,0,0,0,2.32839472,2.22600132,25,ebb
23,7,0,0,0,0,0,0,2.4353624,12.3854467,20,ebb
23,8,0,0,0,2,0,0,2.517544294,10.40705694,17,ebb
23,9,0,0,0,0,0,0,2.588456111,2.612267944,18,ebb
24,1,0,0,0,2,0,0,0.600890398,3.084097288,59,ebb
24,10,0,0,0,23,0,0,2.33298925,9.860106,24,ebb
24,11,0,0,0,0,0,0,2.410206667,13.15455059,27,ebb
24,12,0,0,0,1,0,0,2.061954152,2.003338182,33,ebb
24,13,0,1,0,0,0,0,0.900039681,2.004846928,69,ebb
24,14,0,0,0,0,0,0,0.170362317,1.943865864,59,ebb
24,15,0,0,0,1,0,0,0.375663854,1.791679741,54,ebb
24,16,0,1,0,0,0,0,0.45861596,2.213524018,55,ebb
24,17,0,1,1,1,0,0,0.253271045,2.593171391,64,ebb
24,18,0,0,0,0,0,0,0.232809133,3.048976734,64,ebb
24,19,1,0,0,16,0,0,0.38068665,5.460663721,68,ebb
24,2,0,1,2,13,0,0,0.830903038,3.087460521,71,ebb
24,20,8,3,0,9,1,0,1.051852305,4.696273488,82,ebb
24,21,3,0,2,2,0,0,1.11908125,13.36030443,68,ebb
24,22,1,0,0,0,0,0,1.177711212,4.616565515,66,ebb
24,23,0,0,0,0,0,0,1.184764468,4.351558,47,ebb
24,24,0,0,1,0,0,0,1.140058731,14.28706896,26,ebb
24,25,0,0,3,0,0,0,1.09634235,3.9982803,20,ebb
24,26,0,0,2,1,0,0,1.023542474,4.350426789,19,ebb
24,27,0,0,0,0,0,0,0.963392667,3.908053944,18,ebb
24,28,0,0,0,0,0,0,0.895898806,4.3832015,18,ebb
24,29,0,0,0,0,0,0,0.7225752,3.932637667,18,ebb
24,3,0,1,0,0,0,0,1.165591871,2.251771375,72,ebb
24,30,0,0,0,1,0,0,0.726124568,4.059519895,19,ebb
24,31,1,0,0,0,0,0,0.73319348,4.1500551,20,ebb
24,32,2,0,0,1,0,0,0.713017473,4.1331,26,ebb
24,33,2,0,0,0,0,0,0.599988022,5.610464306,36,ebb
24,34,2,0,0,0,0,0,0.556593231,7.678492956,45,ebb
24,35,3,0,0,1,0,0,0.661737615,5.033745051,59,ebb
24,36,1,0,0,0,0,0,0.57117993,3.418881839,56,ebb
24,4,0,0,1,0,0,0,1.929022563,2.128761333,48,ebb
24,5,0,0,0,1,0,1,2.046756342,1.667640395,38,ebb
24,6,0,0,0,0,0,0,2.135129406,1.8904055,32,ebb
24,7,0,1,0,0,0,0,2.211677448,3.886277966,29,ebb
24,8,0,0,0,60,0,1,2.30518924,2.8457666,25,ebb
24,9,0,2,0,46,0,1,2.395827125,4.359871792,24,ebb
25,10,0,0,0,0,0,0,1.147793154,1.791611115,26,ebb
25,11,0,0,0,0,0,0,0.876779754,2.665567179,28,ebb
25,12,0,0,0,1,0,0,0.533493627,1.837284212,33,ebb
25,13,0,0,0,0,0,0,0.297119077,1.891201,47,ebb
25,14,0,1,0,2,0,0,0.51866679,1.811193776,49,ebb
25,15,0,0,0,2,0,0,0.332855548,1.911402478,46,ebb
25,16,0,0,0,0,0,0,0.187813338,2.04717719,58,ebb
25,17,0,0,2,0,0,0,0.162100371,2.641391877,73,ebb
25,3,0,0,0,0,0,0,1.041506077,2.051442154,13,ebb
25,4,0,0,0,0,0,1,1.117745944,2.980935204,54,ebb
25,5,0,0,0,0,0,0,1.042538589,2.412585304,46,ebb
25,6,0,0,0,6,0,0,1.012391892,1.729115486,37,ebb
25,7,0,0,0,4,0,0,1.044737034,1.830419069,29,ebb
25,8,0,1,0,1,0,0,1.092630556,1.676053704,27,ebb
25,9,0,2,0,0,0,0,1.144832208,1.679825417,24,ebb
26,1,1,0,0,3,0,0,0.100825785,2.738369789,57,flood
26,10,0,2,1,0,0,0,0.444078641,1.642483682,22,flood
26,11,0,0,0,0,0,0,0.330220322,1.850692741,27,flood
26,12,0,0,2,0,0,0,0.476747118,1.972831941,34,flood
26,13,0,0,0,0,0,0,0.572880097,6.075920061,33,flood
26,14,0,0,1,0,0,0,0.430371575,1.834069528,36,flood
26,15,0,0,0,0,0,0,0.305343968,1.964769237,38,flood
26,16,0,0,0,0,0,0,0.193197487,1.9322368,45,flood
26,17,0,0,0,0,0,0,0.255712576,2.851305143,70,flood
26,18,0,0,0,0,0,0,0.736527787,4.292261681,47,flood
26,19,1,2,1,0,0,0,0.726480654,3.974132098,61,flood
26,2,0,1,2,2,0,0,0.046531504,1.970245723,65,flood
26,20,4,1,1,2,0,0,0.841207925,5.248634,65,flood
26,21,2,1,0,1,0,0,0.85837456,5.480459,53,flood
26,22,1,0,0,1,0,0,0.999469523,5.454967977,44,flood
26,23,0,0,1,1,0,0,0.877676335,3.417238324,37,flood
26,24,0,2,0,2,0,0,0.879264769,3.885648719,32,flood
26,25,0,0,0,0,0,0,0.943350319,3.746050333,27,flood
26,26,0,0,0,1,0,0,0.945381409,3.608573591,22,flood
26,27,0,1,0,1,0,0,0.910065665,3.5927995,20,flood
26,28,0,0,0,0,0,0,0.854887994,4.687036444,18,flood
26,29,0,0,0,0,0,0,0.798481917,3.866982778,18,flood
26,3,0,8,0,15,0,0,0.065584279,1.621879429,63,flood
26,30,0,0,0,0,0,0,0.744415618,4.062627409,22,flood
26,31,0,0,0,0,0,0,0.703812883,3.932878333,24,flood
26,32,0,0,0,1,0,0,0.687928031,3.988208094,32,flood
26,33,0,0,3,3,0,0,0.515548883,3.565343528,53,flood
26,34,0,0,1,7,0,0,0.499393367,3.840796145,138,flood
26,35,2,0,0,0,1,0,0.43868027,3.927961804,56,flood
26,36,1,0,0,2,0,0,0.313768411,4.103981679,56,flood
26,4,0,0,0,0,0,0,0.123778045,1.5657811,50,flood
26,5,0,4,0,3,0,0,0.2082491,1.707935,42,flood
26,6,0,0,0,0,0,0,0.304788097,1.533027028,36,flood
26,7,0,4,1,0,0,0,0.488131733,1.505095567,30,flood
26,8,0,0,1,0,0,0,0.614890764,1.50913324,25,flood
26,9,0,0,0,4,0,0,0.633705828,1.61652176,25,flood
27,1,0,0,2,0,0,0,0.252058744,4.349895687,67,flood
27,10,0,0,0,0,0,0,1.495670478,2.020570174,23,flood
27,11,0,0,0,0,0,0,1.501155,2.1681865,20,flood
27,12,0,0,0,0,0,0,1.509967,2.536763833,24,flood
27,13,0,0,0,0,0,0,1.498462929,2.21227875,28,flood
27,14,0,0,0,0,0,0,1.479408861,4.397193861,79,flood
27,15,0,0,0,0,0,0,1.422406097,5.512385292,72,flood
27,16,0,0,0,0,0,0,1.217993529,2.509117118,51,flood
27,17,0,0,0,0,0,0,0.845643633,3.365678927,55,flood
27,18,0,2,1,7,0,0,0.975976575,2.922405456,57,flood
27,19,0,1,0,4,0,0,1.153322224,2.838519517,58,flood
27,2,0,0,1,2,0,0,0.660533127,2.358330297,64,flood
27,20,3,2,4,5,0,0,1.562761373,5.027366277,83,flood
27,21,2,3,2,2,0,0,1.7990068,4.652404967,60,flood
27,22,0,0,8,1,0,0,2.133007647,4.203419059,85,flood
27,23,0,1,7,4,0,0,2.30101597,5.158316,201,flood
27,24,2,0,2,6,0,1,2.190554882,5.194460071,127,flood
27,25,0,0,0,1,0,0,2.436904469,4.879404344,32,flood
27,26,0,7,0,0,0,0,2.46745371,5.810610065,31,flood
27,27,2,0,0,0,0,0,2.564746,7.464860608,51,flood
27,28,3,0,0,1,0,0,2.321694778,22.38045412,99,flood
27,29,0,1,0,0,0,0,2.213868,27.83111568,34,flood
27,3,0,3,1,1,0,0,1.168810602,2.0680455,64,flood
27,30,0,0,0,0,0,0,2.200112744,19.25051197,39,flood
27,31,0,1,0,0,0,0,2.161481023,22.53918068,44,flood
27,32,0,0,0,1,0,0,2.092521,15.37830878,46,flood
27,33,2,0,0,0,0,0,1.736913294,10.59894112,51,flood
27,34,1,1,1,3,0,0,1.409544954,10.62122129,65,flood
27,35,0,2,1,0,0,0,1.105743287,7.766681789,76,flood
27,36,1,0,1,0,0,0,0.429920874,13.02515522,77,flood
27,4,0,0,0,0,0,0,1.601309538,11.63962506,52,flood
27,5,0,0,0,0,0,0,1.780726395,10.50486098,43,flood
27,6,0,0,0,0,0,0,1.752388871,1.894859484,31,flood
27,7,0,0,0,0,0,0,1.750332148,2.279520741,27,flood
27,8,0,0,0,0,0,0,1.607697538,2.291701615,26,flood
27,9,0,0,0,0,0,0,1.463917739,2.190180565,23,flood
28,1,0,0,0,2,0,0,0.365812235,4.139949648,54,flood
28,10,0,0,0,1,0,0,2.158058292,1.54719825,24,flood
28,11,0,0,0,1,0,0,2.050635333,1.583379593,27,flood
28,12,0,0,0,0,0,0,1.914724464,1.7130685,28,flood
28,13,0,0,0,0,0,0,1.746277367,3.0815805,30,flood
28,14,0,0,0,0,0,0,1.54976303,1.877224939,33,flood
28,15,0,0,0,0,0,0,1.371368977,2.256680372,43,flood
28,16,0,0,0,0,0,0,1.276412018,2.261511309,55,flood
28,17,0,2,0,0,0,0,1.135698136,2.031777864,59,flood
28,18,0,0,0,3,0,0,0.785346454,2.536516228,57,flood
28,19,0,0,0,0,0,0,0.842082462,3.21438131,58,flood
28,2,0,0,1,0,0,0,0.281856404,2.762154109,55,flood
28,20,2,3,1,5,0,0,1.15606143,3.336227222,54,flood
28,21,0,1,1,3,0,0,1.376361627,3.494534941,51,flood
28,22,3,4,2,3,0,0,1.730671568,3.618184364,44,flood
28,23,0,0,4,1,0,0,1.883285235,3.682982059,34,flood
28,24,0,1,1,0,0,0,1.986932286,3.7651365,28,flood
28,25,0,2,2,1,0,0,2.1182838,4.0145792,25,flood
28,26,1,0,0,0,0,0,2.181987625,4.619076167,24,flood
28,27,0,0,1,0,0,0,2.261289619,8.558644048,21,flood
28,28,1,0,0,1,0,0,2.240883227,8.100638318,22,flood
28,29,1,1,0,2,0,0,2.212931458,9.386514958,24,flood
28,3,0,0,0,1,0,0,0.67728527,1.934975784,74,flood
28,30,3,2,1,0,0,0,2.200601154,7.635142654,26,flood
28,31,2,3,0,1,0,0,2.211915647,12.43655082,34,flood
28,32,0,1,1,0,0,0,2.3770875,6.443969477,44,flood
28,33,2,1,1,1,0,0,2.049498277,5.210477787,47,flood
28,34,5,0,1,0,0,0,1.756530661,5.282591915,59,flood
28,35,0,0,0,1,0,0,1.263484732,4.809432818,77,flood
28,36,1,0,0,0,0,0,0.525289427,4.608138921,63,flood
28,4,0,1,0,1,0,0,2.79568919,15.02172337,63,flood
28,5,0,2,0,0,0,0,2.733802811,1.553620486,37,flood
28,6,0,0,0,1,0,0,2.516167103,1.725701172,29,flood
28,7,0,0,0,0,0,0,2.455955679,1.479881964,28,flood
28,8,0,0,0,0,0,0,2.347124208,1.525243042,24,flood
28,9,0,0,0,1,0,0,2.254647792,1.543606958,24,flood
29,1,0,0,0,1,0,0,0.282653357,3.000098123,65,flood
29,10,0,0,0,0,0,0,1.521296,8.477182263,19,flood
29,11,0,8,0,5,0,0,1.450403522,9.514580435,23,flood
29,12,0,2,0,0,0,0,1.372347778,7.509734,27,flood
29,13,0,0,0,0,0,0,1.300693778,2.540607296,27,flood
29,14,0,0,0,2,0,0,1.233473371,2.302147971,35,flood
29,15,0,2,1,1,0,0,1.172546912,2.125381491,57,flood
29,16,0,0,0,0,0,0,1.042983428,1.946553259,58,flood
29,17,0,0,0,0,0,0,0.890940104,2.07364083,53,flood
29,18,0,1,1,0,0,0,0.571016494,2.8797,31,flood
29,19,0,0,0,0,0,0,0.547847625,4.084040656,32,flood
29,2,0,0,0,0,0,0,0.289652863,1.96527171,62,flood
29,20,4,0,1,0,0,0,0.773133071,3.649157531,49,flood
29,21,1,1,0,0,0,0,0.923152659,3.90861225,44,flood
29,22,1,0,1,0,0,0,0.911971151,3.936843057,35,flood
29,23,0,0,0,0,0,0,1.008938879,4.011452759,29,flood
29,24,0,0,0,0,0,0,1.113628522,3.859387783,23,flood
29,25,0,0,0,0,0,0,1.158616,3.995932,21,flood
29,26,0,1,0,1,0,0,1.287938789,4.032032526,19,flood
29,27,1,0,0,5,0,0,1.387383278,3.963113278,18,flood
29,28,0,0,0,0,0,0,1.4432839,4.01052325,20,flood
29,29,1,0,0,0,0,0,1.505941211,4.186488211,19,flood
29,3,0,2,2,5,0,0,0.670813147,2.400988189,74,flood
29,30,0,0,0,0,0,0,1.577282375,4.214255333,24,flood
29,31,0,2,0,0,0,0,1.765087423,4.092708885,26,flood
29,32,1,1,1,2,0,0,1.7946004,4.031339257,35,flood
29,33,1,0,0,3,0,0,1.5850313,3.599188225,40,flood
29,34,2,1,1,0,0,0,1.353907767,3.986504533,60,flood
29,35,1,1,1,0,0,0,1.03369241,4.740067,73,flood
29,36,3,0,0,0,0,0,0.190506839,4.188480286,63,flood
29,4,0,0,0,2,0,1,2.058726952,1.956421635,63,flood
29,5,0,1,0,1,0,1,2.034464778,2.510458306,36,flood
29,6,0,2,0,0,0,0,1.843878133,2.556743433,30,flood
29,7,0,3,0,0,0,0,1.757261154,2.7081025,26,flood
29,8,0,0,0,0,0,0,1.653473087,8.50195687,23,flood
29,9,0,0,0,1,0,0,1.618453545,8.674865864,22,flood
3,1,0,16,22,41,0,1,1.641239293,3.633195828,58,ebb
3,10,0,0,0,5,0,0,2.98362,1.815145318,22,ebb
3,11,0,8,0,12,0,0,3.015005545,10.39918886,22,ebb
3,12,0,0,0,0,0,0,3.122238938,5.473875594,32,ebb
3,13,0,0,1,0,0,0,2.877061368,1.854908763,38,ebb
3,14,0,0,0,0,0,0,1.274410574,1.794583918,61,ebb
3,15,0,3,0,0,0,0,0.313590197,1.705636712,66,ebb
3,16,0,0,0,0,0,0,0.421840743,1.977793809,68,ebb
3,17,0,0,0,2,0,0,0.370814263,2.209521844,64,ebb
3,18,0,0,0,1,0,1,0.236279931,2.376737434,99,ebb
3,19,8,0,0,21,0,0,0.495357857,2.91448698,100,ebb
3,2,0,10,0,33,0,0,2.000669372,8.918772,86,ebb
3,20,2,1,3,5,0,1,1.91872374,19.58878151,169,ebb
3,21,1,0,0,0,0,0,2.071606253,10.80832416,99,ebb
3,22,0,0,0,2,0,0,1.71010697,5.325289955,66,ebb
3,23,0,0,0,0,0,0,1.651463755,4.262368184,49,ebb
3,24,1,0,0,0,0,0,1.719181627,4.035860118,51,ebb
3,25,0,1,0,0,0,0,1.690430195,5.527627244,41,ebb
3,26,1,0,0,0,0,0,1.758206111,4.065849889,36,ebb
3,27,0,0,0,0,0,0,1.716221303,4.074002303,33,ebb
3,28,1,0,0,0,0,0,1.654972833,3.7553588,30,ebb
3,29,2,0,0,0,0,0,1.581037226,3.778553871,31,ebb
3,3,0,5,21,35,0,0,2.180282616,5.265859479,73,ebb
3,30,1,0,0,0,0,0,1.63747803,3.685063788,33,ebb
3,31,2,0,0,0,0,0,1.615014861,3.627019722,36,ebb
3,32,0,0,0,7,0,0,1.608185526,3.565026658,38,ebb
3,33,1,0,1,0,0,0,1.474577642,3.843100566,53,ebb
3,34,2,0,0,3,0,0,1.427465192,4.572114151,73,ebb
3,35,4,0,0,3,0,0,1.519793577,9.204131923,142,ebb
3,36,1,0,0,22,0,0,1.432043,3.052316596,57,ebb
3,4,0,6,26,80,0,1,2.347092512,1.526234628,43,ebb
3,5,0,13,0,29,0,1,2.500903919,1.958656919,37,ebb
3,6,0,5,8,30,0,1,2.604375313,1.787858281,32,ebb
3,7,0,12,0,37,0,0,2.674794871,2.491584032,31,ebb
3,8,0,5,0,25,0,1,2.798724667,1.793338625,24,ebb
3,9,0,1,0,8,0,0,2.921001048,1.847038048,21,ebb
30,1,0,0,0,0,0,0,0.619605564,2.175117813,75,flood
30,10,0,0,0,0,0,0,1.029050965,1.688233824,17,flood
30,11,0,0,0,1,0,0,0.985985032,1.810499,19,flood
30,12,0,0,0,0,0,0,0.929063784,1.755992316,19,flood
30,13,0,0,0,2,0,0,0.917907348,1.754065609,23,flood
30,14,0,0,0,3,0,0,0.936994514,1.981205143,28,flood
30,15,0,0,0,3,0,0,0.850237981,1.999529313,32,flood
30,16,0,3,0,6,0,0,0.76766659,2.076991317,41,flood
30,17,0,1,0,5,0,0,0.659376781,1.971144628,43,flood
30,18,0,0,0,0,0,0,0.22878535,3.867470694,72,flood
30,19,0,0,0,0,0,0,0.135259849,3.633034351,57,flood
30,2,0,0,0,0,0,0,0.495549443,1.789868811,74,flood
30,20,0,0,0,0,0,0,0.159113825,3.925528305,59,flood
30,21,0,0,0,0,0,0,0.195518017,4.085556875,48,flood
30,22,0,0,0,0,0,0,0.254424745,4.248082289,38,flood
30,23,0,0,0,0,0,0,0.423189556,4.138812344,32,flood
30,24,0,0,0,0,0,0,0.524884458,4.282042808,26,flood
30,25,0,0,0,0,0,0,0.573479543,4.280028333,21,flood
30,26,0,0,0,0,0,0,0.666413221,4.525547053,19,flood
30,27,0,0,0,0,0,0,0.736278737,4.502339053,19,flood
30,28,0,0,0,0,0,0,0.753827578,4.380495056,18,flood
30,29,0,0,0,0,0,0,0.772516879,4.300824316,19,flood
30,3,0,0,0,0,0,0,0.735050018,1.58632214,57,flood
30,30,0,0,0,0,0,0,0.792075485,3.89436465,20,flood
30,31,0,0,0,0,0,0,0.784514179,3.87356775,24,flood
30,32,0,0,0,0,0,0,0.760338241,3.712120414,29,flood
30,33,0,0,0,0,0,0,0.721243208,3.610330135,37,flood
30,34,0,0,0,0,0,0,0.811825052,3.970138125,48,flood
30,35,0,0,0,0,0,0,0.475242311,5.151429475,61,flood
30,36,0,0,0,0,0,0,0.116586974,3.282452015,67,flood
30,4,0,0,0,5,0,0,1.390594553,1.645552105,38,flood
30,5,0,0,0,3,0,0,1.359987613,1.613970935,31,flood
30,6,0,0,0,0,0,0,1.20500363,1.628486148,27,flood
30,7,0,0,0,0,0,0,1.122056348,1.702955261,23,flood
30,8,0,0,0,0,0,0,1.07472695,1.6582378,20,flood
30,9,0,0,0,0,0,0,1.063599765,1.645077471,17,flood
31,17,0,0,0,0,0,0,0.270165456,3.37502532,50,flood
31,18,0,0,0,0,0,0,0.2582806,3.713767583,12,flood
32,1,0,0,0,0,0,0,0.601622294,3.318563412,51,ebb
32,10,0,0,0,0,0,0,1.080516722,1.665585833,18,ebb
32,11,0,0,0,0,0,0,0.97248367,1.4942827,20,ebb
32,12,0,0,0,0,0,0,0.83109321,1.6167238,20,ebb
32,13,0,0,0,0,0,0,0.696856021,1.980104793,29,ebb
32,14,0,0,0,0,0,0,0.605947253,2.0371386,55,ebb
32,15,0,0,0,0,0,0,0.521040114,1.907052818,77,ebb
32,16,0,0,0,0,0,0,0.379591643,2.495879568,81,ebb
32,17,0,0,0,0,0,0,0.228124229,2.77559229,62,ebb
32,18,0,0,0,0,0,0,0.116437478,4.734814453,64,ebb
32,19,0,0,0,0,0,0,0.083581673,4.277052034,58,ebb
32,2,0,0,0,0,0,0,1.018501639,1.946342065,62,ebb
32,20,0,0,0,0,0,0,0.106259124,4.58361159,61,ebb
32,21,0,0,0,0,0,0,0.104216876,4.28171085,60,ebb
32,22,0,0,0,0,0,0,0.133594467,4.382551042,48,ebb
32,23,0,0,0,0,0,0,0.177916456,5.178799233,43,ebb
32,24,0,0,0,0,0,0,0.17064009,3.906669897,29,ebb
32,25,0,0,0,0,0,0,0.151645443,3.545262217,23,ebb
32,26,0,0,0,0,0,0,0.128922068,3.569468,20,ebb
32,27,0,0,0,0,0,0,0.080216421,3.702700824,17,ebb
32,28,0,0,0,0,0,0,0.040268025,3.673889833,18,ebb
32,29,0,0,0,0,0,0,0.046573849,4.110171444,18,ebb
32,3,0,0,0,0,0,1,1.248476831,1.677596429,77,ebb
32,30,0,0,0,0,0,0,0.073608435,4.096605,20,ebb
32,31,0,0,0,0,0,0,0.11293318,3.877714304,23,ebb
32,32,0,0,0,0,0,0,0.12371454,3.93000908,25,ebb
32,33,0,0,0,0,0,0,0.260954438,3.919106265,34,ebb
32,34,0,0,0,0,0,0,0.316329211,4.02007834,47,ebb
32,35,0,0,0,0,0,0,0.448233922,4.479742932,59,ebb
32,36,0,0,0,0,0,0,0.4510518,4.497341536,56,ebb
32,4,0,0,0,0,0,0,0.846363081,1.600035653,95,ebb
32,5,0,0,0,0,0,0,0.80600249,1.645946271,48,ebb
32,6,0,0,0,0,0,0,0.978310159,1.566897034,29,ebb
32,7,0,0,0,0,0,1,0.932009932,1.684267227,22,ebb
32,8,0,0,0,0,0,1,0.87912435,1.576959909,22,ebb
32,9,0,0,0,0,0,0,1.151899989,1.726246737,19,ebb
33,1,0,0,0,0,0,0,0.967379457,2.832139149,67,ebb
33,10,0,0,0,0,0,1,1.94361863,1.593073556,27,ebb
33,11,0,0,0,0,0,1,2.006821633,1.726590533,30,ebb
33,12,0,0,0,0,0,1,2.230764111,1.890201667,45,ebb
33,13,0,0,0,0,0,0,2.203342077,12.74303929,52,ebb
33,14,0,0,0,0,0,0,1.674555,5.074828112,89,ebb
33,15,0,0,0,0,0,0,0.569981266,2.309454866,157,ebb
33,16,0,0,0,0,0,0,0.315648754,1.835414968,93,ebb
33,17,0,0,0,0,0,0,0.213774304,1.786519127,55,ebb
33,18,0,0,0,0,0,0,0.162125403,3.421659147,68,ebb
33,19,0,0,0,0,0,0,0.574213258,2.659225308,65,ebb
33,2,0,0,0,0,0,1,1.085972209,2.196613104,67,ebb
33,20,0,0,0,0,0,0,1.312099272,4.517248781,114,ebb
33,21,0,0,0,0,0,0,1.354920286,12.83957411,70,ebb
33,22,0,0,0,0,0,0,1.133638907,4.018581667,54,ebb
33,23,0,0,0,0,0,0,1.174786689,3.991590156,45,ebb
33,24,0,0,0,0,0,0,1.257364853,3.854359647,34,ebb
33,25,0,0,0,0,0,0,1.318600192,3.707820923,26,ebb
33,26,0,0,0,0,0,0,1.339845913,3.968750174,23,ebb
33,27,0,0,0,0,0,0,1.43364285,3.90055205,20,ebb
33,28,0,0,0,0,0,0,1.37314715,3.85609755,20,ebb
33,29,0,0,0,0,0,0,1.331254905,3.83158581,21,ebb
33,3,0,0,0,0,0,1,1.195191521,1.814216761,71,ebb
33,30,0,0,0,0,0,0,1.299189087,3.934140913,23,ebb
33,31,0,0,0,0,0,0,1.302828481,3.789026519,27,ebb
33,32,0,0,0,0,0,0,1.240299543,3.811713943,35,ebb
33,33,0,0,0,0,0,0,1.070979556,3.784256,45,ebb
33,34,0,0,0,0,0,0,1.097076115,3.465787615,52,ebb
33,35,0,0,0,0,0,0,1.149359177,3.980293177,62,ebb
33,36,0,0,0,0,0,0,1.013281681,4.484415328,64,ebb
33,4,0,0,0,0,0,0,1.354093615,1.653710795,78,ebb
33,5,0,0,0,0,0,0,1.554515588,1.568291647,51,ebb
33,6,0,0,0,0,0,0,1.610871302,1.771681581,43,ebb
33,7,0,0,0,0,0,0,1.695416842,1.753959263,38,ebb
33,8,0,0,0,0,0,1,1.807721143,1.679894036,28,ebb
33,9,0,0,0,0,0,1,1.897968308,1.554160808,26,ebb
